Source,Target,Weight_n,Weight
4964590,51220632,0.006688963210702341,6
4964590,52010880,0.006688963210702341,6
5023744,10624592,0.025,6
5023744,16338953,0.025,6
5023744,19199428,0.025,6
5023744,24902505,0.025,6
5023744,39731454,0.025,6
5023744,44515085,0.025,6
5081024,540523,0.024489795918367346,6
5104208,1833543,0.0392156862745098,6
5104208,11104040,0.0392156862745098,6
5104208,12979607,0.0392156862745098,6
5104208,46048747,0.0392156862745098,6
5124885,321575,0.02727272727272727,6
5124885,1472457,0.02727272727272727,6
5124885,3624734,0.02727272727272727,6
5124885,6041292,0.02727272727272727,6
5124885,7367446,0.02727272727272727,6
5124885,11041558,0.02727272727272727,6
5154423,520444,0.020833333333333332,6
5154423,1278761,0.020833333333333332,6
5154423,7977566,0.020833333333333332,6
5154423,13979013,0.020833333333333332,6
5154423,14862237,0.020833333333333332,6
5154423,51824334,0.020833333333333332,6
5154423,56311842,0.020833333333333332,6
5231721,13453379,0.048,6
5231721,42962241,0.048,6
5254005,47577370,0.10344827586206896,6
5318011,84369,0.0425531914893617,6
5318011,1833543,0.0425531914893617,6
5318011,9322522,0.0425531914893617,6
5353280,1941288,0.011516314779270634,6
5353280,3553258,0.011516314779270634,6
5353280,6181764,0.011516314779270634,6
5353280,14708925,0.011516314779270634,6
5353280,19199428,0.011516314779270634,6
5353280,24651533,0.011516314779270634,6
5353280,35735849,0.011516314779270634,6
5353280,49579599,0.011516314779270634,6
5353280,49595651,0.011516314779270634,6
5353280,57766669,0.011516314779270634,6
5368869,321575,0.04477611940298507,6
5368869,540523,0.04477611940298507,6
5368869,25169379,0.04477611940298507,6
5447828,1535520,0.0821917808219178,6
5447828,23607754,0.0821917808219178,6
5462996,5447828,0.14634146341463414,6
5474477,1833543,0.10714285714285714,6
5474477,54191508,0.10714285714285714,6
6041292,106833,0.007220216606498195,6
6041292,1288388,0.007220216606498195,6
6041292,2719553,0.007220216606498195,6
6041292,6225157,0.007220216606498195,6
6041292,16167364,0.007220216606498195,6
6041292,17217335,0.007220216606498195,6
6041292,21641592,0.007220216606498195,6
6041292,26284830,0.007220216606498195,6
6041292,30441767,0.007220216606498195,6
6041292,34822425,0.007220216606498195,6
6041292,51824334,0.007220216606498195,6
6066145,11319931,0.07894736842105263,6
6103430,7367446,0.08,6
6160176,20646104,0.15789473684210525,6
6246511,7976814,0.02830188679245283,6
6246511,12747671,0.02830188679245283,6
6246511,19033763,0.02830188679245283,6
6246511,41858165,0.02830188679245283,6
6496325,52063,0.010638297872340425,6
6496325,4044573,0.010638297872340425,6
6496325,6041292,0.010638297872340425,6
6496325,28704387,0.010638297872340425,6
6540863,38287903,0.125,6
6786423,7367446,1.0,6
6786423,12092284,1.0,6
7011456,540523,0.17142857142857143,6
7013659,52063,0.013856812933025405,6
7013659,1472457,0.013856812933025405,6
7060416,8173038,0.029850746268656716,6
7060416,9322522,0.029850746268656716,6
7060416,11948565,0.029850746268656716,6
7060416,26284830,0.029850746268656716,6
7103376,8143711,0.03409090909090909,6
7103376,23411368,0.03409090909090909,6
7103376,23773276,0.03409090909090909,6
7103376,26868560,0.03409090909090909,6
7103376,30441767,0.03409090909090909,6
7318424,84369,0.02643171806167401,6
7318424,7977566,0.02643171806167401,6
7318424,12394097,0.02643171806167401,6
7318424,18123618,0.02643171806167401,6
7318424,24902505,0.02643171806167401,6
7318424,33060387,0.02643171806167401,6
7319080,1169852,0.00906344410876133,6
7319080,2011786,0.00906344410876133,6
7319080,6799741,0.00906344410876133,6
7319080,7978583,0.00906344410876133,6
7319080,16184560,0.00906344410876133,6
7319080,18051491,0.00906344410876133,6
7319080,18629298,0.00906344410876133,6
7319080,19065783,0.00906344410876133,6
7319080,19992577,0.00906344410876133,6
7319080,20675204,0.00906344410876133,6
7319080,22502917,0.00906344410876133,6
7319080,23965423,0.00906344410876133,6
7319080,23978678,0.00906344410876133,6
7319080,25832942,0.00906344410876133,6
7319080,27639580,0.00906344410876133,6
7319080,32329682,0.00906344410876133,6
7319080,34766673,0.00906344410876133,6
7319080,36615794,0.00906344410876133,6
7319080,37721164,0.00906344410876133,6
7319080,42220671,0.00906344410876133,6
7319080,44530962,0.00906344410876133,6
7319080,54468459,0.00906344410876133,6
7319080,60209729,0.00906344410876133,6
7319080,63096977,0.00906344410876133,6
7319080,64710844,0.00906344410876133,6
7319080,67090885,0.00906344410876133,6
7319080,69073033,0.00906344410876133,6
7319432,7013659,0.03550295857988166,6
7319907,571363,0.13953488372093023,6
7319907,42903527,0.13953488372093023,6
7320300,264983,0.03409090909090909,6
7320300,398709,0.03409090909090909,6
7320300,21987980,0.03409090909090909,6
7320300,34762815,0.03409090909090909,6
7320300,46119423,0.03409090909090909,6
7320300,52010880,0.03409090909090909,6
7320300,58719462,0.03409090909090909,6
7367446,4964590,0.006237006237006237,6
7367446,6140164,0.006237006237006237,6
7367446,8173037,0.006237006237006237,6
7367446,21987980,0.006237006237006237,6
7367446,29880272,0.006237006237006237,6
7367446,39629376,0.006237006237006237,6
7367446,62176921,0.006237006237006237,6
7523235,7623152,0.01348314606741573,6
7523235,10402776,0.01348314606741573,6
7523235,12310229,0.01348314606741573,6
7523235,24902505,0.01348314606741573,6
7523235,26372299,0.01348314606741573,6
7523235,26868560,0.01348314606741573,6
7606790,6496325,0.043795620437956206,6
7659861,14696921,0.75,6
7976814,883029,0.022988505747126436,6
7976814,5154423,0.022988505747126436,6
7976814,11123605,0.022988505747126436,6
7976814,11236593,0.022988505747126436,6
7976814,11260688,0.022988505747126436,6
7976814,11948565,0.022988505747126436,6
7976814,28540997,0.022988505747126436,6
7977566,2700969,0.024390243902439025,6
7977566,3173216,0.024390243902439025,6
7977566,6041292,0.024390243902439025,6
7977566,38287903,0.024390243902439025,6
7978583,18173488,0.019867549668874173,6
7978583,20232054,0.019867549668874173,6
7987374,15216148,0.35294117647058826,6
8106225,7367446,0.07792207792207792,6
8143711,540523,0.04195804195804196,6
8515293,2919594,0.00967741935483871,6
8515293,4016104,0.00967741935483871,6
8515293,5023744,0.00967741935483871,6
8515293,7318424,0.00967741935483871,6
8515293,7978583,0.00967741935483871,6
8515293,12301046,0.00967741935483871,6
8515293,14454295,0.00967741935483871,6
8515293,15104948,0.00967741935483871,6
8515293,18607460,0.00967741935483871,6
8515293,20287387,0.00967741935483871,6
8515293,24842100,0.00967741935483871,6
8515293,26045349,0.00967741935483871,6
8515293,26293111,0.00967741935483871,6
8515293,28124882,0.00967741935483871,6
8515293,34215141,0.00967741935483871,6
8515293,49579599,0.00967741935483871,6
8578992,520444,0.07058823529411765,6
8943931,4396775,0.046153846153846156,6
9012023,6534442,0.05825242718446602,6
9012023,11319931,0.05825242718446602,6
9017066,321575,0.037037037037037035,6
9017066,4044573,0.037037037037037035,6
9017066,10624592,0.037037037037037035,6
9017066,11319931,0.037037037037037035,6
9017066,13969821,0.037037037037037035,6
9017066,35705552,0.037037037037037035,6
9128764,8670015,0.05405405405405406,6
9128764,29827070,0.05405405405405406,6
9128764,54263031,0.05405405405405406,6
9322522,1410207,0.006012024048096192,6
9322522,3129855,0.006012024048096192,6
9322522,5437013,0.006012024048096192,6
9322522,6491675,0.006012024048096192,6
9322522,6540863,0.006012024048096192,6
9322522,7319432,0.006012024048096192,6
9322522,7978583,0.006012024048096192,6
9322522,10184754,0.006012024048096192,6
9322522,11055750,0.006012024048096192,6
9322522,11104040,0.006012024048096192,6
9322522,12361647,0.006012024048096192,6
9322522,14550751,0.006012024048096192,6
9322522,20675224,0.006012024048096192,6
9322522,23346560,0.006012024048096192,6
9322522,23603576,0.006012024048096192,6
9322522,25703835,0.006012024048096192,6
9322522,27442392,0.006012024048096192,6
9322522,32999777,0.006012024048096192,6
9322522,33063628,0.006012024048096192,6
9322522,39543357,0.006012024048096192,6
9322522,41241120,0.006012024048096192,6
9322522,53003611,0.006012024048096192,6
9322522,56348845,0.006012024048096192,6
9322522,64839681,0.006012024048096192,6
9541747,4016104,0.6666666666666666,6
9714701,7367446,0.125,6
9877008,321575,0.01948051948051948,6
9877008,35705552,0.01948051948051948,6
9930112,39629376,0.06315789473684211,6
9964702,343055,0.023255813953488372,6
9964702,2946171,0.023255813953488372,6
9964702,10402776,0.023255813953488372,6
9964702,17293126,0.023255813953488372,6
9964702,36526863,0.023255813953488372,6
9964702,52928340,0.023255813953488372,6
10035397,1833543,0.08823529411764706,6
10035397,11319931,0.08823529411764706,6
10184754,11183318,0.03773584905660377,6
10184754,22570602,0.03773584905660377,6
10236785,42903527,0.14634146341463414,6
10352003,19796834,0.4,6
10402751,520444,0.024,6
10402751,7623152,0.024,6
10460255,30441767,0.016853932584269662,6
10460255,34559523,0.016853932584269662,6
10460255,47807393,0.016853932584269662,6
10472941,540523,0.13043478260869565,6
10624592,33060387,0.013392857142857142,6
10665683,6041292,0.046875,6
10665683,12092284,0.046875,6
10724530,22239915,0.025423728813559324,6
10729066,11319931,0.16216216216216217,6
10911471,540523,0.06741573033707865,6
11067883,7367446,0.2608695652173913,6
11104040,9322522,0.02112676056338028,6
11104040,10184754,0.02112676056338028,6
11123605,3173216,0.017804154302670624,6
11123605,7623152,0.017804154302670624,6
11123605,12394097,0.017804154302670624,6
11123605,25703844,0.017804154302670624,6
11123605,39629376,0.017804154302670624,6
11123605,43247737,0.017804154302670624,6
11177382,11081259,0.02120141342756184,6
11177382,12979607,0.02120141342756184,6
11177382,18376003,0.02120141342756184,6
11177382,20751727,0.02120141342756184,6
11177382,26868560,0.02120141342756184,6
11236593,630730,0.015463917525773196,6
11236593,2181526,0.015463917525773196,6
11236593,4862335,0.015463917525773196,6
11236593,8515293,0.015463917525773196,6
11236593,10073143,0.015463917525773196,6
11236593,11104040,0.015463917525773196,6
11236593,12310229,0.015463917525773196,6
11236593,13083157,0.015463917525773196,6
11236593,14684899,0.015463917525773196,6
11236593,16338953,0.015463917525773196,6
11236593,16919964,0.015463917525773196,6
11236593,24842100,0.015463917525773196,6
11236593,47789489,0.015463917525773196,6
11236593,49579599,0.015463917525773196,6
11260688,5023744,0.024390243902439025,6
11260688,7319432,0.024390243902439025,6
11260688,7978583,0.024390243902439025,6
11260688,10789152,0.024390243902439025,6
11260688,12624336,0.024390243902439025,6
11319931,5578092,0.007731958762886598,6
11319931,7319080,0.007731958762886598,6
11319931,8173038,0.007731958762886598,6
11319931,22502938,0.007731958762886598,6
11319931,28704387,0.007731958762886598,6
11319931,32263495,0.007731958762886598,6
11319931,50354362,0.007731958762886598,6
12092284,375043,0.014492753623188406,6
12092284,21987980,0.014492753623188406,6
12310229,9568884,0.01639344262295082,6
12310229,33060387,0.01639344262295082,6
12394097,145462,0.013605442176870748,6
12394097,26868560,0.013605442176870748,6
12394097,27469477,0.013605442176870748,6
12394097,28759365,0.013605442176870748,6
12394097,35632385,0.013605442176870748,6
12451315,1472457,0.23076923076923078,6
12451315,24902505,0.23076923076923078,6
12624336,264983,0.017699115044247787,6
12624336,4772142,0.017699115044247787,6
12624336,7977566,0.017699115044247787,6
12624336,17217335,0.017699115044247787,6
12624336,22570602,0.017699115044247787,6
12747671,11177382,0.01892744479495268,6
12747671,12394097,0.01892744479495268,6
12854998,25132359,0.13953488372093023,6
12981834,258502,0.043478260869565216,6
12981834,4044573,0.043478260869565216,6
12981834,18173488,0.043478260869565216,6
12981834,35705552,0.043478260869565216,6
13158122,51160815,0.17142857142857143,6
13948875,5023744,0.05128205128205128,6
13967756,36550,0.030456852791878174,6
13967756,6496325,0.030456852791878174,6
13967756,7013659,0.030456852791878174,6
13967756,10624592,0.030456852791878174,6
13967756,15524416,0.030456852791878174,6
13969821,264983,0.012024048096192385,6
13969821,523993,0.012024048096192385,6
13969821,2181526,0.012024048096192385,6
13969821,5124885,0.012024048096192385,6
13969821,7366997,0.012024048096192385,6
13969821,11948565,0.012024048096192385,6
13969821,14517820,0.012024048096192385,6
13969821,22275019,0.012024048096192385,6
13979013,4862335,0.017341040462427744,6
13979013,9163660,0.017341040462427744,6
13979013,12747671,0.017341040462427744,6
13979013,18160248,0.017341040462427744,6
14172972,28540997,0.09375,6
14317854,49579599,0.25,6
14349092,11319931,0.09375,6
14355741,27133904,0.2727272727272727,6
14517820,3624734,0.0234375,6
14517820,11319931,0.0234375,6
14517820,22160923,0.0234375,6
14517820,52837154,0.0234375,6
14517828,35705552,0.1016949152542373,6
14550751,6041292,0.06741573033707865,6
14550751,38287903,0.06741573033707865,6
14684899,258502,0.022304832713754646,6
14684899,540523,0.022304832713754646,6
14684899,2600924,0.022304832713754646,6
14684899,5023744,0.022304832713754646,6
14684899,7523235,0.022304832713754646,6
14684899,11183318,0.022304832713754646,6
14684899,26336642,0.022304832713754646,6
14684899,60209729,0.022304832713754646,6
14708925,5124885,0.016483516483516484,6
14708925,7319080,0.016483516483516484,6
14708925,19203835,0.016483516483516484,6
14708925,23599946,0.016483516483516484,6
14862237,4772142,0.024793388429752067,6
14874594,2719553,0.8571428571428571,6
15043282,12273025,0.08450704225352113,6
15043282,16919964,0.08450704225352113,6
15518813,5412341,0.01276595744680851,6
15518813,24902505,0.01276595744680851,6
15518813,28540997,0.01276595744680851,6
15518813,39373696,0.01276595744680851,6
16167364,29739096,0.07142857142857142,6
16191901,3173216,0.04316546762589928,6
16191901,8029413,0.04316546762589928,6
16191901,9128764,0.04316546762589928,6
16191901,14464095,0.04316546762589928,6
16191901,24651533,0.04316546762589928,6
16200165,7367446,0.13043478260869565,6
16231598,264983,0.15,6
16270547,38287903,0.09230769230769231,6
16314910,19796834,0.6,6
16335633,1553734,0.05357142857142857,6
16335633,9751052,0.05357142857142857,6
16878966,520444,0.11538461538461539,6
16878966,11123605,0.11538461538461539,6
17133819,12747671,0.24,6
17135637,27469477,0.06741573033707865,6
17372680,84369,0.03468208092485549,6
17372680,520444,0.03468208092485549,6
17372680,1472457,0.03468208092485549,6
17372680,28540997,0.03468208092485549,6
17415631,5786289,0.05555555555555555,6
17561066,23580781,0.5454545454545454,6
17561066,23602486,0.5454545454545454,6
17599319,12747671,0.1276595744680851,6
17611822,321575,0.047244094488188976,6
17611822,35705552,0.047244094488188976,6
17839641,34761,0.007263922518159807,6
17839641,11950156,0.007263922518159807,6
17839641,13989104,0.007263922518159807,6
17839641,23636021,0.007263922518159807,6
